graph,community_id,node_id,node_type,label
artist_tag_bipartite,1,tag_4777,tag,kotoko lament
artist_tag_bipartite,1,artist_17673,artist,トゥーン工場
artist_tag_bipartite,1,tag_2664,tag,j-urban
artist_tag_bipartite,1,artist_9585,artist,椎名林檎
artist_tag_bipartite,1,artist_7124,artist,川井憲次
artist_tag_bipartite,1,artist_10244,artist,misono
artist_tag_bipartite,1,artist_15163,artist,Tommy heavenly6
artist_tag_bipartite,1,artist_12373,artist,Handsomeboy Technique
artist_tag_bipartite,1,artist_1922,artist,Rie fu
artist_tag_bipartite,1,tag_3066,tag,yiff
artist_tag_bipartite,1,tag_5616,tag,holy shit this music is better than sex i think im going to go murder my dog this is so awesome
artist_tag_bipartite,1,tag_11763,tag,jap rap
artist_tag_bipartite,1,tag_7024,tag,kibir
artist_tag_bipartite,1,tag_11783,tag,freakshow
artist_tag_bipartite,1,artist_8,artist,DIR EN GREY
artist_tag_bipartite,1,artist_8396,artist,12012
artist_tag_bipartite,1,artist_10227,artist,けちゃっぷmania
artist_tag_bipartite,1,tag_9325,tag,jmusic
artist_tag_bipartite,1,artist_9587,artist,東京事変
artist_tag_bipartite,1,tag_11780,tag,ai otsuka
artist_tag_bipartite,1,artist_1154,artist,The Pillows
artist_tag_bipartite,1,tag_7134,tag,really talented female artist who doesnt rely on her sexuality to gain success
artist_tag_bipartite,1,tag_10675,tag,gasshou kumikyoku
artist_tag_bipartite,1,tag_218,tag,slut
artist_tag_bipartite,1,artist_4980,artist,Olivia
artist_tag_bipartite,1,tag_7574,tag,j-classic
artist_tag_bipartite,1,tag_4739,tag,it could be so much better
artist_tag_bipartite,1,tag_7639,tag,pokecore
artist_tag_bipartite,1,artist_4860,artist,Aoki Takamasa + Tujiko Noriko
artist_tag_bipartite,1,artist_17661,artist,An Cafe
artist_tag_bipartite,1,artist_10807,artist,SuG
artist_tag_bipartite,1,tag_7141,tag,tana loves her so much she would eat her up alive
artist_tag_bipartite,1,tag_7559,tag,j rock indie
artist_tag_bipartite,1,artist_16158,artist,Rhymester
artist_tag_bipartite,1,tag_7151,tag,made of so much win it hurts
artist_tag_bipartite,1,artist_10237,artist,HINOIチーム
artist_tag_bipartite,1,tag_7630,tag,altar of the metal gods
artist_tag_bipartite,1,artist_9089,artist,川田まみ
artist_tag_bipartite,1,tag_4162,tag,kiss
artist_tag_bipartite,1,artist_9576,artist,ANNA TSUCHIYA inspi' NANA (BLACK STONES)
artist_tag_bipartite,1,tag_315,tag,asian
artist_tag_bipartite,1,artist_402,artist,3mmey
artist_tag_bipartite,1,tag_3268,tag,progressive electronic
artist_tag_bipartite,1,artist_11825,artist,岩崎琢
artist_tag_bipartite,1,tag_997,tag,pure love
artist_tag_bipartite,1,artist_10810,artist,島谷ひとみ
artist_tag_bipartite,1,tag_3056,tag,furry
artist_tag_bipartite,1,tag_6092,tag,even better live
artist_tag_bipartite,1,artist_8398,artist,Alice Nine
artist_tag_bipartite,1,artist_401,artist,RENTRER EN SOI
artist_tag_bipartite,1,artist_9568,artist,ayaka
artist_tag_bipartite,1,tag_10648,tag,j-pop japanese jpop pop anime j-rock female vocalists japanese music
artist_tag_bipartite,1,artist_1929,artist,ASIAN KUNG-FU GENERATION
artist_tag_bipartite,1,tag_5102,tag,kazu
artist_tag_bipartite,1,artist_12814,artist,ケミカルピクチャーズ
artist_tag_bipartite,1,artist_15290,artist,Hora
artist_tag_bipartite,1,tag_7144,tag,wannabe singer
artist_tag_bipartite,1,artist_6076,artist,Huepow00
artist_tag_bipartite,1,artist_5335,artist,相川七瀬
artist_tag_bipartite,1,artist_10557,artist,Michita
artist_tag_bipartite,1,artist_1915,artist,AYABIE
artist_tag_bipartite,1,tag_11610,tag,ayumi hamasaki
artist_tag_bipartite,1,artist_16156,artist,Dragon Ash
artist_tag_bipartite,1,artist_9115,artist,栗林みな実
artist_tag_bipartite,1,artist_2100,artist,D'espairsRay
artist_tag_bipartite,1,tag_2663,tag,cute music
artist_tag_bipartite,1,tag_4740,tag,if this were a pokemon i would catch it
artist_tag_bipartite,1,artist_17683,artist,Hi:BRiD
artist_tag_bipartite,1,artist_14310,artist,Arashi
artist_tag_bipartite,1,tag_1442,tag,rock ballads
artist_tag_bipartite,1,artist_6994,artist,Nega
artist_tag_bipartite,1,tag_11776,tag,momusu
artist_tag_bipartite,1,tag_5082,tag,otaku
artist_tag_bipartite,1,artist_3324,artist,安室奈美恵
artist_tag_bipartite,1,artist_8404,artist,Sadie
artist_tag_bipartite,1,tag_3774,tag,anime soundtrack
artist_tag_bipartite,1,artist_10243,artist,やなわらばー
artist_tag_bipartite,1,artist_2113,artist,heidi.
artist_tag_bipartite,1,tag_10655,tag,yumiko
artist_tag_bipartite,1,artist_379,artist,中島美嘉
artist_tag_bipartite,1,artist_11566,artist,Headhunterz
artist_tag_bipartite,1,artist_12802,artist,Lycaon
artist_tag_bipartite,1,artist_12803,artist,ViViD
artist_tag_bipartite,1,artist_1919,artist,HIGH and MIGHTY COLOR
artist_tag_bipartite,1,tag_552,tag,weeabo
artist_tag_bipartite,1,tag_4679,tag,japanese music
artist_tag_bipartite,1,tag_7140,tag,utada hikaru
artist_tag_bipartite,1,artist_2622,artist,Pokémon
artist_tag_bipartite,1,artist_17721,artist,安倍なつみ
artist_tag_bipartite,1,artist_15616,artist,Art of Fighters
artist_tag_bipartite,1,tag_7149,tag,come my way
artist_tag_bipartite,1,artist_1316,artist,Blutonium Boy
artist_tag_bipartite,1,artist_375,artist,浜崎あゆみ
artist_tag_bipartite,1,artist_17485,artist,平野綾
artist_tag_bipartite,1,artist_11822,artist,OLIVIA inspi' REIRA (TRAPNEST)
artist_tag_bipartite,1,artist_4,artist,Moi dix Mois
artist_tag_bipartite,1,artist_385,artist,T.M.Revolution
artist_tag_bipartite,1,artist_10228,artist,水樹奈々
artist_tag_bipartite,1,artist_2000,artist,いきものがかり
artist_tag_bipartite,1,artist_5571,artist,KinKi Kids
artist_tag_bipartite,1,tag_1219,tag,jrock
artist_tag_bipartite,1,tag_7631,tag,o-baby
artist_tag_bipartite,1,artist_11313,artist,新宿ゲバルト
artist_tag_bipartite,1,tag_5617,tag,j-hiphop
artist_tag_bipartite,1,tag_7093,tag,anime ost
artist_tag_bipartite,1,artist_3494,artist,Tommy february6
artist_tag_bipartite,1,artist_9577,artist,Spin Aqua
artist_tag_bipartite,1,tag_11453,tag,rap eletronic
artist_tag_bipartite,1,artist_12185,artist,FREENOTE
artist_tag_bipartite,1,artist_13179,artist,DJ Sharpnel
artist_tag_bipartite,1,tag_1315,tag,bleachaddict
artist_tag_bipartite,1,artist_6748,artist,Axel Rudi Pell
artist_tag_bipartite,1,artist_6075,artist,坂本龍一
artist_tag_bipartite,1,artist_376,artist,UVERworld
artist_tag_bipartite,1,tag_6203,tag,je
artist_tag_bipartite,1,tag_5973,tag,koda kumi
artist_tag_bipartite,1,artist_17715,artist,茅原実里
artist_tag_bipartite,1,artist_3486,artist,melody.
artist_tag_bipartite,1,artist_14324,artist,Sailor Moon
artist_tag_bipartite,1,artist_9013,artist,鷺巣詩郎
artist_tag_bipartite,1,artist_16230,artist,林原めぐみ
artist_tag_bipartite,1,artist_6401,artist,Jason Hayes
artist_tag_bipartite,1,tag_7556,tag,rock japanese
artist_tag_bipartite,1,artist_17675,artist,Lc5
artist_tag_bipartite,1,tag_7557,tag,jrock kawaiii
artist_tag_bipartite,1,tag_9792,tag,japaneseben
artist_tag_bipartite,1,artist_17667,artist,Gothika
artist_tag_bipartite,1,artist_12798,artist,ゾロ
artist_tag_bipartite,1,artist_392,artist,Remi Bandali
artist_tag_bipartite,1,tag_6083,tag,japanese rock
artist_tag_bipartite,1,artist_12742,artist,Jon & Vangelis
artist_tag_bipartite,1,tag_7550,tag,oshare kei :
artist_tag_bipartite,1,tag_3715,tag,mixture rock
artist_tag_bipartite,1,artist_1923,artist,ギルガメッシュ
artist_tag_bipartite,1,artist_2101,artist,Capsule
artist_tag_bipartite,1,tag_9323,tag,j-music
artist_tag_bipartite,1,artist_10232,artist,YUKI
artist_tag_bipartite,1,tag_11772,tag,ayu
artist_tag_bipartite,1,tag_3015,tag,anna tsuchiya
artist_tag_bipartite,1,tag_3058,tag,einhander
artist_tag_bipartite,1,tag_7090,tag,fantastic lyrics
artist_tag_bipartite,1,tag_4780,tag,yui - life
artist_tag_bipartite,1,artist_8407,artist,Plastic Tree
artist_tag_bipartite,1,artist_13037,artist,鼓童
artist_tag_bipartite,1,artist_16846,artist,globe
artist_tag_bipartite,1,artist_7159,artist,崎元仁
artist_tag_bipartite,1,tag_139,tag,j-rock
artist_tag_bipartite,1,artist_9739,artist,Move
artist_tag_bipartite,1,artist_17714,artist,メロン記念日
artist_tag_bipartite,1,tag_6759,tag,paradise kiss
artist_tag_bipartite,1,artist_414,artist,Wasted Land
artist_tag_bipartite,1,tag_11778,tag,jpop favorites
artist_tag_bipartite,1,tag_5184,tag,melodic hard rock
artist_tag_bipartite,1,tag_2666,tag,japanese pop
artist_tag_bipartite,1,artist_7175,artist,志方あきこ
artist_tag_bipartite,1,artist_2116,artist,Kalafina
artist_tag_bipartite,1,artist_3554,artist,Berryz工房
artist_tag_bipartite,1,artist_6393,artist,Sam Hulick
artist_tag_bipartite,1,tag_7021,tag,yener
artist_tag_bipartite,1,artist_9651,artist,stonecollar
artist_tag_bipartite,1,artist_5807,artist,Jeremy Soule
artist_tag_bipartite,1,artist_9105,artist,Every Little Thing
artist_tag_bipartite,1,tag_6086,tag,japanese trance
artist_tag_bipartite,1,artist_5080,artist,KAT-TUN
artist_tag_bipartite,1,tag_7089,tag,inspiration
artist_tag_bipartite,1,artist_6996,artist,lynch.
artist_tag_bipartite,1,artist_4321,artist,Galneryus
artist_tag_bipartite,1,artist_374,artist,宇多田ヒカル
artist_tag_bipartite,1,artist_12810,artist,キャンゼル
artist_tag_bipartite,1,artist_17653,artist,PENICILLIN
artist_tag_bipartite,1,tag_7552,tag,visual kei n-n
artist_tag_bipartite,1,artist_17662,artist,ヴァルナ
artist_tag_bipartite,1,artist_17624,artist,Cubismo Grafico
artist_tag_bipartite,1,artist_12812,artist,9GOATS BLACK OUT
artist_tag_bipartite,1,artist_10231,artist,HALCALI
artist_tag_bipartite,1,artist_5090,artist,hitomi
artist_tag_bipartite,1,artist_6394,artist,Jack Wall
artist_tag_bipartite,1,artist_17880,artist,DREAMS COME TRUE
artist_tag_bipartite,1,artist_11629,artist,Altai Hangai
artist_tag_bipartite,1,artist_1910,artist,the GazettE
artist_tag_bipartite,1,artist_1877,artist,access
artist_tag_bipartite,1,tag_6149,tag,ancing queen
artist_tag_bipartite,1,artist_5076,artist,X JAPAN
artist_tag_bipartite,1,artist_17659,artist,ｍａｃｈｉｎｅ
artist_tag_bipartite,1,artist_10811,artist,Janne Da Arc
artist_tag_bipartite,1,artist_11829,artist,Ikimono-Gakari
artist_tag_bipartite,1,artist_12797,artist,摩天楼オペラ
artist_tag_bipartite,1,artist_2309,artist,Hande Yener
artist_tag_bipartite,1,artist_12816,artist,ギルティア
artist_tag_bipartite,1,tag_1112,tag,susu
artist_tag_bipartite,1,artist_1161,artist,Pizzicato Five
artist_tag_bipartite,1,artist_17671,artist,Maverick
artist_tag_bipartite,1,tag_8415,tag,hime
artist_tag_bipartite,1,artist_5093,artist,KOKIA
artist_tag_bipartite,1,artist_17717,artist,美勇伝
artist_tag_bipartite,1,artist_12715,artist,Rin'
artist_tag_bipartite,1,artist_3484,artist,Crystal Kay
artist_tag_bipartite,1,tag_2659,tag,johnnys entertainment
artist_tag_bipartite,1,tag_1732,tag,taboo
artist_tag_bipartite,1,artist_17663,artist,DOGinTheパラレルワールドオーケストラ
artist_tag_bipartite,1,tag_7150,tag,penis
artist_tag_bipartite,1,artist_12763,artist,七瀬光
artist_tag_bipartite,1,tag_11759,tag,j-electro
artist_tag_bipartite,1,artist_9093,artist,奥井雅美
artist_tag_bipartite,1,tag_3063,tag,cirque du soleil
artist_tag_bipartite,1,tag_7567,tag,an cafe
artist_tag_bipartite,1,artist_5077,artist,hide
artist_tag_bipartite,1,artist_5980,artist,Anna Tsuchiya
artist_tag_bipartite,1,tag_7568,tag,kj
artist_tag_bipartite,1,tag_3060,tag,squaresoft
artist_tag_bipartite,1,artist_2093,artist,Versailles
artist_tag_bipartite,1,tag_159,tag,anime
artist_tag_bipartite,1,artist_17684,artist,ダリス
artist_tag_bipartite,1,tag_7551,tag,visualkei
artist_tag_bipartite,1,tag_7142,tag,trash
artist_tag_bipartite,1,artist_17720,artist,堀江由衣
artist_tag_bipartite,1,artist_16162,artist,KICK THE CAN CREW
artist_tag_bipartite,1,artist_10582,artist,LM.C
artist_tag_bipartite,1,artist_5089,artist,大塚愛
artist_tag_bipartite,1,tag_142,tag,electronic - trance - psytrance
artist_tag_bipartite,1,tag_10647,tag,j-pop japanese jpop pop female vocalists japan japanese music asian
artist_tag_bipartite,1,tag_8414,tag,asian pop
artist_tag_bipartite,1,artist_6396,artist,Bill Brown
artist_tag_bipartite,1,artist_2623,artist,Nightmare
artist_tag_bipartite,1,artist_3343,artist,Choking Victim
artist_tag_bipartite,1,artist_12800,artist,平成維新
artist_tag_bipartite,1,tag_11773,tag,berryz koubou
artist_tag_bipartite,1,artist_9929,artist,石井妥師
artist_tag_bipartite,1,artist_17674,artist,The LEGENDARY SIX NINE
artist_tag_bipartite,1,tag_2669,tag,rock steady baby
artist_tag_bipartite,1,artist_1146,artist,菅野よう子
artist_tag_bipartite,1,artist_11557,artist,Showtek
artist_tag_bipartite,1,artist_17482,artist,天野月子
artist_tag_bipartite,1,artist_2706,artist,Angerfist
artist_tag_bipartite,1,artist_12512,artist,Loli Ripe
artist_tag_bipartite,1,artist_5087,artist,LUNA SEA
artist_tag_bipartite,1,artist_4517,artist,TEEN TOP
artist_tag_bipartite,1,artist_17718,artist,矢井田瞳
artist_tag_bipartite,1,artist_2111,artist,鬼束ちひろ
artist_tag_bipartite,1,artist_6077,artist,Martin O'Donnell & Michael Salvatori
artist_tag_bipartite,1,tag_3057,tag,kirby
artist_tag_bipartite,1,artist_3929,artist,Seether (Feat. Amy Lee)
artist_tag_bipartite,1,tag_541,tag,japanese
artist_tag_bipartite,1,tag_7020,tag,hande
artist_tag_bipartite,1,tag_1110,tag,touhou
artist_tag_bipartite,1,artist_2102,artist,倖田來未
artist_tag_bipartite,1,tag_6762,tag,naruto
artist_tag_bipartite,1,artist_12190,artist,LOVE PSYCHEDELICO
artist_tag_bipartite,1,tag_1316,tag,jpop
artist_tag_bipartite,1,tag_7023,tag,albm
artist_tag_bipartite,1,tag_5618,tag,okinawa
artist_tag_bipartite,1,tag_1731,tag,crystal kay
artist_tag_bipartite,1,tag_2675,tag,dancing queen
artist_tag_bipartite,1,artist_17655,artist,ＶａｎｅｓｓＡ
artist_tag_bipartite,1,tag_7755,tag,love japan
artist_tag_bipartite,1,tag_9329,tag,rockish
artist_tag_bipartite,1,tag_3189,tag,game soundtrack
artist_tag_bipartite,1,artist_17713,artist,北出菜奈
artist_tag_bipartite,1,artist_1157,artist,坂本真綾
artist_tag_bipartite,1,artist_17488,artist,moumoon
artist_tag_bipartite,1,artist_5003,artist,Vinnie Vincent Invasion
artist_tag_bipartite,1,artist_17727,artist,藤本美貴
artist_tag_bipartite,1,tag_11781,tag,nami tamaki
artist_tag_bipartite,1,artist_11874,artist,Luminous Orange
artist_tag_bipartite,1,artist_5332,artist,Polysics
artist_tag_bipartite,1,artist_10926,artist,ALI PROJECT
artist_tag_bipartite,1,tag_7549,tag,j rock
artist_tag_bipartite,1,artist_12364,artist,Supercar
artist_tag_bipartite,1,artist_398,artist,www.DjFahad.com
artist_tag_bipartite,1,artist_5082,artist,アンティック-珈琲店-
artist_tag_bipartite,1,tag_3059,tag,square enix
artist_tag_bipartite,1,artist_1909,artist,和田薫
artist_tag_bipartite,1,tag_140,tag,j-pop
artist_tag_bipartite,1,artist_6995,artist,DELUHI
artist_tag_bipartite,1,artist_8397,artist,VIDOLL
artist_tag_bipartite,1,artist_399,artist,嵐
artist_tag_bipartite,1,artist_17722,artist,高橋瞳
artist_tag_bipartite,1,artist_10230,artist,Ketchup Mania
artist_tag_bipartite,1,tag_7145,tag,fake hair
artist_tag_bipartite,1,tag_9075,tag,johnny's
artist_tag_bipartite,1,artist_12795,artist,Luzmelt
artist_tag_bipartite,1,tag_2667,tag,news
artist_tag_bipartite,1,artist_5091,artist,SADS
artist_tag_bipartite,1,artist_15090,artist,Plus-Tech Squeeze Box
artist_tag_bipartite,1,tag_1307,tag,bleach
artist_tag_bipartite,1,tag_6559,tag,mongolian
artist_tag_bipartite,1,tag_7092,tag,translation practice
artist_tag_bipartite,1,tag_7097,tag,great geass ed xd
artist_tag_bipartite,1,artist_17668,artist,And
artist_tag_bipartite,1,tag_3055,tag,video game
artist_tag_bipartite,1,artist_406,artist,HYDE
artist_tag_bipartite,1,artist_12768,artist,Tsutchie
artist_tag_bipartite,1,artist_15325,artist,玉置成実
artist_tag_bipartite,1,artist_17712,artist,松浦亜弥
artist_tag_bipartite,1,tag_7146,tag,deep ass voice
artist_tag_bipartite,1,artist_12191,artist,Yuna Ito
artist_tag_bipartite,1,artist_14797,artist,Hazel Nuts Chocolate
artist_tag_bipartite,1,artist_6392,artist,Kevin Riepl
artist_tag_bipartite,1,tag_3166,tag,unsigned
artist_tag_bipartite,1,tag_4778,tag,day after tomorrow - stay in my heart
artist_tag_bipartite,1,tag_2673,tag,best motherfucking song ever
artist_tag_bipartite,1,tag_7022,tag,apayri
artist_tag_bipartite,1,artist_1933,artist,ムック
artist_tag_bipartite,1,artist_9087,artist,島みやえい子
artist_tag_bipartite,1,tag_11612,tag,yui
artist_tag_bipartite,1,artist_9098,artist,day after tomorrow
artist_tag_bipartite,1,tag_4779,tag,zard - hero
artist_tag_bipartite,1,tag_1255,tag,hal
artist_tag_bipartite,1,tag_7579,tag,ojsh
artist_tag_bipartite,1,tag_2155,tag,hall
artist_tag_bipartite,1,artist_17719,artist,Miz
artist_tag_bipartite,1,tag_605,tag,gabber
artist_tag_bipartite,1,artist_17665,artist,Nano
artist_tag_bipartite,1,artist_9108,artist,Sowelu
artist_tag_bipartite,1,artist_9566,artist,土屋アンナ
artist_tag_bipartite,1,artist_1,artist,MALICE MIZER
artist_tag_bipartite,1,artist_5083,artist,モーニング娘。
artist_tag_bipartite,1,artist_1912,artist,See-Saw
artist_tag_bipartite,1,tag_1117,tag,iosys
artist_tag_bipartite,1,tag_7152,tag,watermelon-watermelon-watermelon
artist_tag_bipartite,1,artist_397,artist,雅-MIYAVI-
artist_tag_bipartite,1,tag_3065,tag,hurricane
artist_tag_bipartite,1,artist_17472,artist,平井堅
artist_tag_bipartite,1,artist_1872,artist,Flow
artist_tag_bipartite,1,artist_17484,artist,Mink
artist_tag_bipartite,1,artist_9569,artist,Angela Aki
artist_tag_bipartite,1,artist_1311,artist,Donkey Rollers
artist_tag_bipartite,1,artist_10235,artist,田村ゆかり
artist_tag_bipartite,1,artist_1857,artist,YUI
artist_tag_bipartite,1,tag_3380,tag,japanesey
artist_tag_bipartite,1,artist_10249,artist,Akeboshi
artist_tag_bipartite,1,tag_1220,tag,j-metal
artist_tag_bipartite,1,artist_9102,artist,Suara
artist_tag_bipartite,1,artist_2512,artist,KOTOKO
artist_tag_bipartite,1,tag_5061,tag,a town in blue
artist_tag_bipartite,1,artist_17783,artist,Faunts
artist_tag_bipartite,1,tag_7632,tag,lovely hair metal
artist_tag_bipartite,1,tag_11779,tag,hello project kids
artist_tag_bipartite,1,artist_5568,artist,SE7EN
artist_tag_bipartite,1,artist_9116,artist,絢香
artist_tag_bipartite,1,artist_2104,artist,ルルティア
artist_tag_bipartite,1,tag_2674,tag,namie amuro
artist_tag_bipartite,1,artist_5573,artist,TOKIO
artist_tag_bipartite,1,tag_8025,tag,eurobeat
artist_tag_bipartite,1,artist_2110,artist,Kaya
artist_tag_bipartite,1,tag_2678,tag,morning musume
artist_tag_bipartite,1,tag_7571,tag,j  rock
artist_tag_bipartite,1,tag_7143,tag,flop diva
artist_tag_bipartite,1,artist_10941,artist,school food punishment
artist_tag_bipartite,1,artist_12804,artist,Phantasmagoria
artist_tag_bipartite,1,artist_12772,artist,松枝賀子 & 江口貴勅
artist_tag_bipartite,1,tag_2677,tag,fujimoto miki
artist_tag_bipartite,1,tag_5338,tag,melodic rock
artist_tag_bipartite,1,artist_1310,artist,Noisecontrollers
artist_tag_bipartite,1,artist_17743,artist,Ocarina of Time
artist_tag_bipartite,1,tag_11174,tag,akiko shikata
artist_tag_bipartite,1,tag_137,tag,specials to 3mmey
artist_tag_bipartite,1,artist_17669,artist,V-last.
artist_tag_bipartite,1,artist_15425,artist,BOAT
artist_tag_bipartite,1,artist_11559,artist,Brennan Heart
artist_tag_bipartite,1,artist_10583,artist,ORANGE RANGE
artist_tag_bipartite,1,artist_17660,artist,ダリ
artist_tag_bipartite,1,tag_7560,tag,gt
artist_tag_bipartite,1,tag_3053,tag,euro
artist_tag_bipartite,1,artist_372,artist,モンゴル800
artist_tag_bipartite,1,tag_2487,tag,nintendo
artist_tag_bipartite,1,artist_8392,artist,Do As Infinity
artist_tag_bipartite,1,tag_141,tag,visual kei
artist_tag_bipartite,1,artist_12801,artist,Megaromania
artist_tag_bipartite,1,artist_9738,artist,dragon ball z
artist_tag_bipartite,1,tag_3054,tag,happy hardcore
artist_tag_bipartite,1,artist_15254,artist,Inner Place
artist_tag_bipartite,1,artist_5095,artist,ポルノグラフィティ
artist_tag_bipartite,2,artist_12399,artist,De Saloon
artist_tag_bipartite,2,artist_15720,artist,Bo Kaspers Orkester
artist_tag_bipartite,2,artist_7111,artist,Gabriel Fauré
artist_tag_bipartite,2,tag_9936,tag,fave singers
artist_tag_bipartite,2,artist_13597,artist,Jean-Baptiste Lully
artist_tag_bipartite,2,tag_12318,tag,fisica o quimica
artist_tag_bipartite,2,artist_2759,artist,Hour of Penance
artist_tag_bipartite,2,artist_15753,artist,The Tumbled Sea
artist_tag_bipartite,2,artist_11784,artist,Steve Reich
artist_tag_bipartite,2,artist_1831,artist,David Sanborn
artist_tag_bipartite,2,artist_15686,artist,Gemelli Diversi
artist_tag_bipartite,2,artist_14746,artist,Claire Pichet
artist_tag_bipartite,2,tag_7250,tag,china
artist_tag_bipartite,2,tag_9249,tag,classical pop
artist_tag_bipartite,2,tag_9246,tag,sarah
artist_tag_bipartite,2,artist_4972,artist,Jocelyn Pook
artist_tag_bipartite,2,artist_16325,artist,François Couperin
artist_tag_bipartite,2,artist_8152,artist,Jane Monheit
artist_tag_bipartite,2,artist_6340,artist,The Last Poets
artist_tag_bipartite,2,artist_9289,artist,Wendy Carlos
artist_tag_bipartite,2,artist_2044,artist,Sarah Brightman
artist_tag_bipartite,2,artist_986,artist,Frank Sinatra
artist_tag_bipartite,2,tag_5538,tag,top 100 pop songs
artist_tag_bipartite,2,tag_8798,tag,bad homburg
artist_tag_bipartite,2,tag_2282,tag,italia
artist_tag_bipartite,2,artist_7905,artist,Michiru Yamane
artist_tag_bipartite,2,artist_17392,artist,Anna Rose Carter
artist_tag_bipartite,2,artist_3478,artist,Luciano Ligabue
artist_tag_bipartite,2,tag_6102,tag,harry potter
artist_tag_bipartite,2,artist_14546,artist,Cristina Perales
artist_tag_bipartite,2,tag_545,tag,classical
artist_tag_bipartite,2,tag_4067,tag,this love
artist_tag_bipartite,2,tag_5555,tag,jake gylenhaal
artist_tag_bipartite,2,artist_10213,artist,Sergei Prokofiev
artist_tag_bipartite,2,artist_12112,artist,John Scofield
artist_tag_bipartite,2,tag_1462,tag,broadway
artist_tag_bipartite,2,artist_12117,artist,Jimmy Smith
