graph,community_id,node_id,node_type,label
heterogeneous_lastfm,1,artist_10469,artist,Wolf Maahn
heterogeneous_lastfm,1,artist_11175,artist,ÐÐ¾ÑÐ¸Ñ ÐÑÐµÐ±ÐµÐ½ÑÐ¸ÐºÐ¾Ð²
heterogeneous_lastfm,1,tag_3627,tag,the mix kid
heterogeneous_lastfm,1,tag_499,tag,melodic
heterogeneous_lastfm,1,tag_3801,tag,omd
heterogeneous_lastfm,1,artist_9251,artist,Cee Farrow
heterogeneous_lastfm,1,tag_42,tag,synth-pop
heterogeneous_lastfm,1,tag_1890,tag,two-tone
heterogeneous_lastfm,1,tag_4090,tag,inxs
heterogeneous_lastfm,1,artist_3914,artist,Basic Element
heterogeneous_lastfm,1,tag_4894,tag,tony soprano
heterogeneous_lastfm,1,artist_17652,artist,Sammy Hagar
heterogeneous_lastfm,1,artist_6511,artist,Piero Mazzocchetti
heterogeneous_lastfm,1,artist_2013,artist,Blue Ãyster Cult
heterogeneous_lastfm,1,artist_8059,artist,Adam Ficek
heterogeneous_lastfm,1,artist_93,artist,Jean-Michel Jarre
heterogeneous_lastfm,1,artist_6061,artist,J.S.R
heterogeneous_lastfm,1,artist_8229,artist,Astor Piazzolla
heterogeneous_lastfm,1,tag_6863,tag,cathedral oceans
heterogeneous_lastfm,1,artist_13170,artist,Lio
heterogeneous_lastfm,1,artist_17889,artist,The Diodes
heterogeneous_lastfm,1,artist_1793,artist,Schiller
heterogeneous_lastfm,1,artist_6515,artist,ÐÐ°Ð»ÐµÑÐ¸Ð¹ ÐÐµÐ¾Ð½ÑÑÐµÐ²
heterogeneous_lastfm,1,user_699,user,
heterogeneous_lastfm,1,artist_5044,artist,PIH
heterogeneous_lastfm,1,tag_6795,tag,colors
heterogeneous_lastfm,1,tag_8574,tag,titans
heterogeneous_lastfm,1,artist_7316,artist,Rank 1
heterogeneous_lastfm,1,tag_2104,tag,dave gahan
heterogeneous_lastfm,1,artist_2552,artist,Culture Club
heterogeneous_lastfm,1,artist_1827,artist,808 State
heterogeneous_lastfm,1,tag_7959,tag,nadacore
heterogeneous_lastfm,1,artist_14637,artist,Tinted Windows
heterogeneous_lastfm,1,tag_10139,tag,albums
heterogeneous_lastfm,1,artist_7157,artist,Loreena McKennitt
heterogeneous_lastfm,1,artist_4590,artist,Afrika Bambaataa
heterogeneous_lastfm,1,tag_4524,tag,also released in english
heterogeneous_lastfm,1,artist_16937,artist,Ehron Vonallen
heterogeneous_lastfm,1,artist_1078,artist,Alan Wilder
heterogeneous_lastfm,1,tag_7804,tag,trevor horn
heterogeneous_lastfm,1,artist_5160,artist,Don Dokken
heterogeneous_lastfm,1,artist_1413,artist,Genesis
heterogeneous_lastfm,1,artist_7341,artist,ElÃ¤kelÃ¤iset
heterogeneous_lastfm,1,artist_12821,artist,Telepathe
heterogeneous_lastfm,1,artist_14767,artist,Alessio Mereu
heterogeneous_lastfm,1,artist_18225,artist,Al Stewart
heterogeneous_lastfm,1,artist_15794,artist,Lexy & K. Paul
heterogeneous_lastfm,1,artist_7168,artist,Na Fili
heterogeneous_lastfm,1,tag_2333,tag,electro-pop
heterogeneous_lastfm,1,artist_10134,artist,Lou Rawls
heterogeneous_lastfm,1,tag_7654,tag,glorious tracks
heterogeneous_lastfm,1,artist_8368,artist,Neneh Cherry
heterogeneous_lastfm,1,artist_16607,artist,Young The Giant
heterogeneous_lastfm,1,user_1010,user,
heterogeneous_lastfm,1,artist_5839,artist,Nine Horses
heterogeneous_lastfm,1,tag_36,tag,club house
heterogeneous_lastfm,1,artist_14785,artist,FAKIEDJ
heterogeneous_lastfm,1,artist_9498,artist,Miss Kittin & The Hacker
heterogeneous_lastfm,1,tag_5317,tag,wistful
heterogeneous_lastfm,1,artist_1083,artist,Siouxsie and the Banshees
heterogeneous_lastfm,1,tag_2037,tag,awesome song
heterogeneous_lastfm,1,artist_12827,artist,Johannes Schmoelling
heterogeneous_lastfm,1,artist_66,artist,Faithless
heterogeneous_lastfm,1,artist_6439,artist,Animal ÐÐ¶Ð°Z
heterogeneous_lastfm,1,tag_8617,tag,namora
heterogeneous_lastfm,1,artist_9435,artist,The Marshall Tucker Band
heterogeneous_lastfm,1,artist_18431,artist,Julie's Haircut
heterogeneous_lastfm,1,artist_10632,artist,Jo Stafford
heterogeneous_lastfm,1,artist_1122,artist,The Police
heterogeneous_lastfm,1,artist_9505,artist,The Neon Judgement
heterogeneous_lastfm,1,tag_9694,tag,80
heterogeneous_lastfm,1,tag_8281,tag,rishloo
heterogeneous_lastfm,1,artist_13192,artist,depressive minds
heterogeneous_lastfm,1,user_767,user,
heterogeneous_lastfm,1,artist_6497,artist,çè²
heterogeneous_lastfm,1,artist_14744,artist,Extrawelt
heterogeneous_lastfm,1,artist_7716,artist,PaweÅ BÅaszczak
heterogeneous_lastfm,1,tag_969,tag,po-andoneovski
heterogeneous_lastfm,1,tag_3420,tag,scotland
heterogeneous_lastfm,1,user_31,user,
heterogeneous_lastfm,1,artist_3120,artist,Sun-60
heterogeneous_lastfm,1,tag_5745,tag,french reggae
heterogeneous_lastfm,1,artist_9859,artist,Red Red Groovy
heterogeneous_lastfm,1,artist_12855,artist,Mimosa
heterogeneous_lastfm,1,artist_7363,artist,ÐÐ¶Ð¸ Ð¸ ÐÐµÑÑÑÑÑÐ¾
heterogeneous_lastfm,1,tag_4868,tag,gods
heterogeneous_lastfm,1,artist_7063,artist,Katherine's Favorites
heterogeneous_lastfm,1,artist_1739,artist,Frozen Silence
heterogeneous_lastfm,1,tag_3624,tag,the k
heterogeneous_lastfm,1,artist_14757,artist,Steve Bug
heterogeneous_lastfm,1,artist_9978,artist,Subway to Sally
heterogeneous_lastfm,1,artist_13345,artist,Lowlife
heterogeneous_lastfm,1,artist_8142,artist,"Ted Neely, Yvonne Elliman & Others"
heterogeneous_lastfm,1,user_658,user,
heterogeneous_lastfm,1,tag_4788,tag,iamx
heterogeneous_lastfm,1,artist_9252,artist,Zaine Griff
heterogeneous_lastfm,1,artist_4146,artist,Six Magics
heterogeneous_lastfm,1,tag_9439,tag,deconstruction
heterogeneous_lastfm,1,artist_82,artist,Marc Almond
heterogeneous_lastfm,1,artist_16936,artist,phantom icicles
heterogeneous_lastfm,1,artist_11188,artist,Lola Angst
heterogeneous_lastfm,1,artist_9265,artist,Lesbian Bed Death
heterogeneous_lastfm,1,tag_873,tag,70s jazz
heterogeneous_lastfm,1,tag_6690,tag,newman-esque
heterogeneous_lastfm,1,tag_4391,tag,viking quest
heterogeneous_lastfm,1,artist_13205,artist,Joy Serene
heterogeneous_lastfm,1,tag_1045,tag,1983
heterogeneous_lastfm,1,tag_4638,tag,dead can dance
heterogeneous_lastfm,1,tag_2494,tag,shivers
heterogeneous_lastfm,1,artist_6070,artist,Animotion
heterogeneous_lastfm,1,artist_7294,artist,Buy Now
heterogeneous_lastfm,1,artist_14982,artist,Escape With Romeo
heterogeneous_lastfm,1,user_1282,user,
heterogeneous_lastfm,1,tag_3768,tag,peace
heterogeneous_lastfm,1,tag_6557,tag,remixed
heterogeneous_lastfm,1,artist_5074,artist,Rob Dougan
heterogeneous_lastfm,1,artist_11933,artist,Generation X
heterogeneous_lastfm,1,tag_960,tag,my pleasuredome
heterogeneous_lastfm,1,artist_13182,artist,e-gens
heterogeneous_lastfm,1,artist_3264,artist,Marillion
heterogeneous_lastfm,1,tag_11957,tag,electrolash
heterogeneous_lastfm,1,artist_18603,artist,Department S
heterogeneous_lastfm,1,tag_4895,tag,martin gore
heterogeneous_lastfm,1,artist_8831,artist,The House of Love
heterogeneous_lastfm,1,artist_79,artist,Fiction Factory
heterogeneous_lastfm,1,artist_3118,artist,Jude Cole
heterogeneous_lastfm,1,artist_15640,artist,meltmaster
heterogeneous_lastfm,1,artist_1798,artist,Umaturman
heterogeneous_lastfm,1,tag_4246,tag,heart breaking
heterogeneous_lastfm,1,tag_7584,tag,jean- michele jarre
heterogeneous_lastfm,1,artist_8042,artist,Live
heterogeneous_lastfm,1,tag_3576,tag,norge
heterogeneous_lastfm,1,tag_5529,tag,aberdeen
heterogeneous_lastfm,1,artist_3923,artist,Olavi Uusivirta
heterogeneous_lastfm,1,artist_3099,artist,Jay Clifford
heterogeneous_lastfm,1,artist_7064,artist,The K
heterogeneous_lastfm,1,tag_513,tag,nostalgic
heterogeneous_lastfm,1,artist_6934,artist,Morten Harket/Earth Affair
heterogeneous_lastfm,1,artist_12348,artist,Wirtz
heterogeneous_lastfm,1,artist_8422,artist,Meat Loaf
heterogeneous_lastfm,1,tag_5044,tag,minimal electronic
heterogeneous_lastfm,1,user_274,user,
heterogeneous_lastfm,1,artist_986,artist,Frank Sinatra
heterogeneous_lastfm,1,artist_3280,artist,Cocteau Twins
heterogeneous_lastfm,1,artist_9149,artist,Guillaume de Machaut
heterogeneous_lastfm,1,artist_2651,artist,Bilal Serbest
heterogeneous_lastfm,1,artist_4983,artist,Elissa
heterogeneous_lastfm,1,tag_4101,tag,depeche mode related
heterogeneous_lastfm,1,artist_1076,artist,Wham!
heterogeneous_lastfm,1,tag_4862,tag,excellent synth work
heterogeneous_lastfm,1,user_1089,user,
heterogeneous_lastfm,1,artist_10122,artist,Small Black
heterogeneous_lastfm,1,artist_13440,artist,Amaury Vassili
heterogeneous_lastfm,1,artist_7068,artist,Alison Moyet
heterogeneous_lastfm,1,tag_6665,tag,dd
heterogeneous_lastfm,1,tag_7882,tag,vnv nation
heterogeneous_lastfm,1,tag_8513,tag,songs
heterogeneous_lastfm,1,tag_10260,tag,80er
heterogeneous_lastfm,1,artist_17513,artist,Ron Trent
heterogeneous_lastfm,1,artist_13202,artist,Carved Souls
heterogeneous_lastfm,1,tag_8584,tag,wally
heterogeneous_lastfm,1,tag_11635,tag,intelligent drum and bass
heterogeneous_lastfm,1,artist_9328,artist,The Hannibals
heterogeneous_lastfm,1,tag_8591,tag,dick
heterogeneous_lastfm,1,tag_6797,tag,girls names
heterogeneous_lastfm,1,artist_11331,artist,Marsheaux
heterogeneous_lastfm,1,artist_14786,artist,Kiko
heterogeneous_lastfm,1,artist_18224,artist,Time Bandits
heterogeneous_lastfm,1,artist_15454,artist,Thompson
heterogeneous_lastfm,1,tag_2512,tag,modern
heterogeneous_lastfm,1,artist_16865,artist,No_Mad
heterogeneous_lastfm,1,tag_7869,tag,my loving
heterogeneous_lastfm,1,tag_8275,tag,breaking benjamin
heterogeneous_lastfm,1,tag_8601,tag,suicide squad
heterogeneous_lastfm,1,tag_4793,tag,saidi
heterogeneous_lastfm,1,artist_10116,artist,Tamaryn
heterogeneous_lastfm,1,artist_6057,artist,Zodiac
heterogeneous_lastfm,1,tag_872,tag,quiet storm
heterogeneous_lastfm,1,artist_11898,artist,Love Spirals Downwards
heterogeneous_lastfm,1,artist_15594,artist,Jean-Jacques Burnel
heterogeneous_lastfm,1,artist_18588,artist,kaman leung
heterogeneous_lastfm,1,tag_2887,tag,energetic
heterogeneous_lastfm,1,tag_10091,tag,pop - rock
heterogeneous_lastfm,1,user_1246,user,
heterogeneous_lastfm,1,artist_6500,artist,Ibrahim Ferrer
heterogeneous_lastfm,1,artist_6650,artist,DerniÃ¨re VolontÃ©
heterogeneous_lastfm,1,artist_6240,artist,7000$
heterogeneous_lastfm,1,tag_10694,tag,incredible voice
heterogeneous_lastfm,1,tag_4010,tag,dave is dancing
heterogeneous_lastfm,1,tag_8294,tag,alter bridge
heterogeneous_lastfm,1,artist_13186,artist,Jens Bader
heterogeneous_lastfm,1,artist_14758,artist,Lucio Aquilina
heterogeneous_lastfm,1,artist_7719,artist,Maven
heterogeneous_lastfm,1,artist_5091,artist,SADS
heterogeneous_lastfm,1,artist_17879,artist,Briskeby
heterogeneous_lastfm,1,artist_7171,artist,Nature Sounds
heterogeneous_lastfm,1,tag_7657,tag,mute records
heterogeneous_lastfm,1,tag_12087,tag,voice lust
heterogeneous_lastfm,1,artist_3777,artist,Steely Dan
heterogeneous_lastfm,1,tag_496,tag,80s awesome
heterogeneous_lastfm,1,artist_12840,artist,Mistabishi
heterogeneous_lastfm,1,tag_6858,tag,billy idol
heterogeneous_lastfm,1,artist_13086,artist,Chalk Circle
heterogeneous_lastfm,1,artist_5094,artist,åæ¨éº»è¡£
heterogeneous_lastfm,1,tag_1864,tag,leave you far behind
heterogeneous_lastfm,1,tag_1165,tag,popdance
heterogeneous_lastfm,1,tag_1950,tag,dazs favourites
heterogeneous_lastfm,1,artist_10465,artist,Alliance Ethnik
heterogeneous_lastfm,1,artist_18436,artist,Riz Ortolani
heterogeneous_lastfm,1,artist_4984,artist,Wael Kfoury
heterogeneous_lastfm,1,tag_7745,tag,minimal house
heterogeneous_lastfm,1,tag_877,tag,vocal classic
heterogeneous_lastfm,1,tag_3998,tag,tech-house
heterogeneous_lastfm,1,tag_10692,tag,beautiful music
heterogeneous_lastfm,1,artist_14761,artist,Gabriel Ananda
heterogeneous_lastfm,1,artist_13455,artist,The Fools
heterogeneous_lastfm,1,tag_567,tag,rave
heterogeneous_lastfm,1,tag_6812,tag,2 meter sessies
heterogeneous_lastfm,1,artist_900,artist,Annie Lennox
heterogeneous_lastfm,1,artist_17526,artist,Willie Hutch
heterogeneous_lastfm,1,artist_18299,artist,Hashim
heterogeneous_lastfm,1,artist_7346,artist,The Icicle Works
heterogeneous_lastfm,1,artist_12830,artist,Mizca
heterogeneous_lastfm,1,artist_6739,artist,Magne F
heterogeneous_lastfm,1,artist_7307,artist,Wideboys feat. Shaznay Lewis
heterogeneous_lastfm,1,artist_853,artist,Therapy?
heterogeneous_lastfm,1,tag_4392,tag,we love the 80s
heterogeneous_lastfm,1,artist_10112,artist,MP Band/ Tear Down The Lies!
heterogeneous_lastfm,1,artist_17885,artist,Images in Vogue
heterogeneous_lastfm,1,tag_6369,tag,cold wave
heterogeneous_lastfm,1,artist_14980,artist,Die Art
heterogeneous_lastfm,1,artist_9434,artist,Nicholas Gunn
heterogeneous_lastfm,1,artist_4976,artist,Claudio Baglioni
heterogeneous_lastfm,1,artist_6058,artist,ä¼ç¦é¨æ­
heterogeneous_lastfm,1,tag_1048,tag,1981
heterogeneous_lastfm,1,tag_2937,tag,extremely cheesy
heterogeneous_lastfm,1,artist_12823,artist,Ashra
heterogeneous_lastfm,1,artist_10685,artist,Electrocute
heterogeneous_lastfm,1,artist_9338,artist,The Church
heterogeneous_lastfm,1,artist_5486,artist,Michael Hutchence
heterogeneous_lastfm,1,artist_10627,artist,Andy Williams
heterogeneous_lastfm,1,artist_30,artist,And One
heterogeneous_lastfm,1,tag_595,tag,war
heterogeneous_lastfm,1,artist_9255,artist,Wang Chung
heterogeneous_lastfm,1,artist_14781,artist,M.A.N.D.Y.
heterogeneous_lastfm,1,tag_4954,tag,at work
heterogeneous_lastfm,1,tag_624,tag,electro house
heterogeneous_lastfm,1,artist_95,artist,Simply Red
heterogeneous_lastfm,1,tag_3887,tag,grande cantor
heterogeneous_lastfm,1,artist_2668,artist,Amon Tobin
heterogeneous_lastfm,1,artist_5249,artist,Alejandro Sanz
heterogeneous_lastfm,1,artist_15064,artist,Belleruche
heterogeneous_lastfm,1,tag_1870,tag,funky
heterogeneous_lastfm,1,artist_4973,artist,CCCP Fedeli alla linea
heterogeneous_lastfm,1,artist_7873,artist,Brian Roebuck
heterogeneous_lastfm,1,user_1103,user,
heterogeneous_lastfm,1,artist_15062,artist,Train of Thought
heterogeneous_lastfm,1,artist_1010,artist,19
heterogeneous_lastfm,1,tag_1354,tag,soft rock
heterogeneous_lastfm,1,tag_4356,tag,favorite bands
heterogeneous_lastfm,1,user_565,user,
heterogeneous_lastfm,1,artist_5255,artist,The Go-Go's
heterogeneous_lastfm,1,artist_7311,artist,129- FLY PROJECT & TOM BOXER & ANCA PARGHEL
heterogeneous_lastfm,1,tag_2668,tag,danceable
heterogeneous_lastfm,1,artist_1077,artist,Klein & Mbo
heterogeneous_lastfm,1,tag_7433,tag,high energy
heterogeneous_lastfm,1,artist_17529,artist,Dubtribe Sound System
heterogeneous_lastfm,1,artist_1068,artist,Cook Da Books
heterogeneous_lastfm,1,artist_15451,artist,Ultrabeat
heterogeneous_lastfm,1,user_994,user,
heterogeneous_lastfm,1,tag_9359,tag,artists to check out
heterogeneous_lastfm,1,artist_17528,artist,The Trammps
heterogeneous_lastfm,1,artist_9151,artist,The Vanishing
heterogeneous_lastfm,1,artist_181,artist,Paradise Lost
heterogeneous_lastfm,1,user_452,user,
heterogeneous_lastfm,1,artist_160,artist,×××× ××¤×
heterogeneous_lastfm,1,tag_1355,tag,christmas
heterogeneous_lastfm,1,tag_10969,tag,hurts
heterogeneous_lastfm,1,artist_6234,artist,ÐÐ±ÐµÑÐ¼Ð°Ð½ÐµÐºÐµÐ½
heterogeneous_lastfm,1,artist_14984,artist,Bobo in White Wooden Houses
heterogeneous_lastfm,1,artist_17616,artist,Richard Pryor
heterogeneous_lastfm,1,tag_4874,tag,tiktok
heterogeneous_lastfm,1,tag_3426,tag,longing
heterogeneous_lastfm,1,artist_4727,artist,Kavinsky
heterogeneous_lastfm,1,user_183,user,
heterogeneous_lastfm,1,user_1163,user,
heterogeneous_lastfm,1,artist_12864,artist,Rufige Kru
heterogeneous_lastfm,1,tag_5043,tag,dd solo
heterogeneous_lastfm,1,artist_14783,artist,Popof
heterogeneous_lastfm,1,artist_8582,artist,Miss Kittin
heterogeneous_lastfm,1,tag_11276,tag,mystical
heterogeneous_lastfm,1,artist_1897,artist,John Foxx
heterogeneous_lastfm,1,tag_3274,tag,soundscapes
heterogeneous_lastfm,1,tag_3978,tag,tripped out
heterogeneous_lastfm,1,tag_8290,tag,soundgarden
heterogeneous_lastfm,1,artist_4131,artist,Smokie
heterogeneous_lastfm,1,tag_917,tag,electronic songs
heterogeneous_lastfm,1,artist_11332,artist,Ð¢ÐµÑÐ½Ð¾Ð»Ð¾Ð³Ð¸Ñ
heterogeneous_lastfm,1,artist_5078,artist,ZARD
heterogeneous_lastfm,1,artist_12672,artist,KurtÃ¡g GyÃ¶rgy
heterogeneous_lastfm,1,artist_3910,artist,Secret Service
heterogeneous_lastfm,1,tag_6803,tag,countries
heterogeneous_lastfm,1,tag_2191,tag,college rock
heterogeneous_lastfm,1,tag_6666,tag,human league
heterogeneous_lastfm,1,tag_34,tag,minimal
heterogeneous_lastfm,1,artist_13206,artist,Modern Thieves
heterogeneous_lastfm,1,artist_3305,artist,Nana Mouskouri
heterogeneous_lastfm,1,artist_158,artist,×¢××¨× ××××¨
heterogeneous_lastfm,1,artist_1071,artist,Alan Silvestri
heterogeneous_lastfm,1,tag_3800,tag,excessive12inch
heterogeneous_lastfm,1,tag_1115,tag,video
heterogeneous_lastfm,1,tag_9649,tag,anja
heterogeneous_lastfm,1,tag_3839,tag,spoken word
heterogeneous_lastfm,1,artist_8151,artist,NordstrÃ¸m
heterogeneous_lastfm,1,artist_6158,artist,Michael Rother
heterogeneous_lastfm,1,artist_14750,artist,Dominik Eulberg
heterogeneous_lastfm,1,artist_11733,artist,Jonathan Richman
heterogeneous_lastfm,1,artist_6786,artist,Liam Finn
heterogeneous_lastfm,1,tag_1546,tag,ultraviolence
heterogeneous_lastfm,1,artist_6745,artist,Drum Theatre
heterogeneous_lastfm,1,user_1496,user,
heterogeneous_lastfm,1,tag_3606,tag,70s rock
heterogeneous_lastfm,1,artist_6075,artist,åæ¬é¾ä¸
heterogeneous_lastfm,1,artist_5840,artist,"Takeshi Miura, Hijiri Anze, Sanae Kasahara"
heterogeneous_lastfm,1,user_428,user,
heterogeneous_lastfm,1,tag_4794,tag,traditional egyptian folk
heterogeneous_lastfm,1,artist_7368,artist,ÐÑÐ¸ÐºÐ»ÑÑÐµÐ½Ð¸Ñ Ð­Ð»ÐµÐºÑÑÐ¾Ð½Ð¸ÐºÐ¾Ð²
heterogeneous_lastfm,1,tag_6559,tag,mongolian
heterogeneous_lastfm,1,tag_11070,tag,yearns to be covered
heterogeneous_lastfm,1,artist_7444,artist,frYars
