source,target,edge_type,weight
artist_55,user_329,listened,4954.0
artist_55,user_332,listened,32.0
artist_55,user_333,listened,52.0
artist_55,user_335,listened,490.0
artist_55,user_339,listened,2463.0
artist_55,user_340,listened,248.0
artist_55,user_346,listened,518.0
artist_55,user_350,listened,10439.0
artist_55,user_357,listened,2188.0
artist_55,user_361,listened,214.0
artist_55,user_390,listened,20118.0
artist_55,user_400,listened,45.0
artist_55,user_405,listened,3759.0
artist_55,user_413,listened,367.0
artist_55,user_414,listened,470.0
artist_55,user_415,listened,1152.0
artist_55,user_417,listened,284.0
artist_55,user_420,listened,203.0
artist_55,user_421,listened,215.0
artist_55,user_425,listened,63.0
artist_55,user_428,listened,2518.0
artist_55,user_458,listened,54.0
artist_55,user_470,listened,1757.0
artist_55,user_472,listened,196.0
artist_55,user_477,listened,1087.0
artist_55,user_479,listened,130.0
artist_55,user_481,listened,824.0
artist_55,user_486,listened,112.0
artist_55,user_494,listened,152.0
artist_55,user_495,listened,74.0
artist_55,user_497,listened,65.0
artist_55,user_498,listened,743.0
artist_55,user_499,listened,2.0
artist_55,user_501,listened,550.0
artist_55,user_502,listened,593.0
artist_55,user_503,listened,1086.0
artist_55,user_510,listened,3.0
artist_55,user_518,listened,548.0
artist_55,user_520,listened,126.0
artist_55,user_527,listened,227.0
artist_55,user_531,listened,206.0
artist_55,user_535,listened,211.0
artist_55,user_538,listened,120.0
artist_55,user_569,listened,248.0
artist_55,user_571,listened,2948.0
artist_55,user_572,listened,8222.0
artist_55,user_581,listened,2463.0
artist_55,user_584,listened,1790.0
artist_55,user_592,listened,1081.0
artist_55,user_598,listened,478.0
artist_55,user_604,listened,1168.0
artist_55,user_609,listened,358.0
artist_55,user_612,listened,9084.0
artist_55,user_617,listened,655.0
artist_55,user_621,listened,1978.0
artist_55,user_632,listened,1623.0
artist_55,user_636,listened,173.0
artist_55,user_638,listened,280.0
artist_55,user_651,listened,1682.0
artist_55,user_659,listened,4473.0
artist_55,user_670,listened,727.0
artist_55,user_674,listened,2954.0
artist_55,user_675,listened,2383.0
artist_55,user_679,listened,1728.0
artist_55,user_680,listened,596.0
artist_55,user_682,listened,359.0
artist_55,user_688,listened,132.0
artist_55,user_689,listened,145.0
artist_55,user_690,listened,3185.0
artist_55,user_703,listened,92.0
artist_55,user_713,listened,1522.0
artist_55,user_717,listened,3203.0
artist_55,user_722,listened,856.0
artist_55,user_723,listened,65.0
artist_55,user_730,listened,148.0
artist_55,user_732,listened,13792.0
artist_55,user_735,listened,66.0
artist_55,user_749,listened,590.0
artist_55,user_761,listened,220.0
artist_55,user_777,listened,242.0
artist_55,user_778,listened,3278.0
artist_55,user_793,listened,1520.0
artist_55,user_795,listened,11459.0
artist_55,user_808,listened,2004.0
artist_55,user_816,listened,7.0
artist_55,user_819,listened,214.0
artist_55,user_836,listened,240.0
artist_55,user_850,listened,1165.0
artist_55,user_851,listened,2573.0
artist_55,user_852,listened,517.0
artist_55,user_853,listened,134.0
artist_55,user_859,listened,575.0
artist_55,user_873,listened,668.0
artist_55,user_885,listened,1103.0
artist_55,user_898,listened,3147.0
artist_55,user_905,listened,163.0
artist_55,user_909,listened,41.0
artist_55,user_910,listened,33529.0
artist_55,user_942,listened,1.0
artist_55,user_954,listened,355.0
artist_55,user_955,listened,2352.0
artist_55,user_963,listened,250.0
artist_55,user_965,listened,970.0
artist_55,user_966,listened,208.0
artist_55,user_985,listened,532.0
artist_55,user_1002,listened,114.0
artist_55,user_1003,listened,212.0
artist_55,user_1006,listened,349.0
artist_55,user_1017,listened,493.0
artist_55,user_1023,listened,1449.0
artist_55,user_1027,listened,6920.0
artist_55,user_1033,listened,1490.0
artist_55,user_1046,listened,103.0
artist_55,user_1053,listened,164.0
artist_55,user_1057,listened,1295.0
artist_55,user_1069,listened,5070.0
artist_55,user_1071,listened,1056.0
artist_55,user_1092,listened,1005.0
artist_55,user_1102,listened,4665.0
artist_55,user_1104,listened,357.0
artist_55,user_1106,listened,672.0
artist_55,user_1109,listened,260.0
artist_55,user_1120,listened,230.0
artist_55,user_1132,listened,1384.0
artist_55,user_1135,listened,1007.0
artist_55,user_1136,listened,180.0
artist_55,user_1137,listened,237.0
artist_55,user_1171,listened,72.0
artist_55,user_1184,listened,787.0
artist_55,user_1185,listened,1321.0
artist_55,user_1186,listened,956.0
artist_55,user_1188,listened,2558.0
artist_55,user_1189,listened,2000.0
artist_55,user_1197,listened,67.0
artist_55,user_1198,listened,503.0
artist_55,user_1226,listened,2076.0
artist_55,user_1233,listened,15252.0
artist_55,user_1234,listened,769.0
artist_55,user_1246,listened,1173.0
artist_55,user_1247,listened,6788.0
artist_55,user_1253,listened,232.0
artist_55,user_1255,listened,598.0
artist_55,user_1263,listened,925.0
artist_55,user_1272,listened,1123.0
artist_55,user_1280,listened,1773.0
artist_55,user_1291,listened,58.0
artist_55,user_1299,listened,176.0
artist_55,user_1300,listened,5186.0
artist_55,user_1301,listened,3294.0
artist_55,user_1305,listened,520.0
artist_55,user_1308,listened,1294.0
artist_55,user_1343,listened,15.0
artist_55,user_1356,listened,311.0
artist_55,user_1365,listened,1402.0
artist_55,user_1379,listened,512.0
artist_55,user_1389,listened,145.0
artist_55,user_1399,listened,177.0
artist_55,user_1413,listened,1163.0
artist_55,user_1431,listened,321.0
artist_55,user_1435,listened,84.0
artist_55,user_1445,listened,496.0
artist_55,user_1447,listened,68.0
artist_55,user_1456,listened,1699.0
artist_55,user_1462,listened,434.0
artist_55,user_1466,listened,324.0
artist_55,user_1471,listened,2814.0
artist_55,user_1478,listened,1153.0
artist_55,user_1485,listened,564.0
artist_55,user_1489,listened,354.0
artist_55,user_1517,listened,745.0
artist_55,user_1528,listened,483.0
artist_55,user_1532,listened,5034.0
artist_55,user_1533,listened,5431.0
artist_55,user_1540,listened,749.0
artist_55,user_1555,listened,494.0
artist_55,user_1563,listened,25.0
artist_55,user_1564,listened,308.0
artist_55,user_1572,listened,649.0
artist_55,user_1587,listened,660.0
artist_55,user_1590,listened,9864.0
artist_55,user_1600,listened,15849.0
artist_55,user_1605,listened,108.0
artist_55,user_1606,listened,441.0
artist_55,user_1607,listened,185.0
artist_55,user_1608,listened,77.0
artist_55,user_1616,listened,970.0
artist_55,user_1621,listened,46.0
artist_55,user_1628,listened,568.0
artist_55,user_1633,listened,7953.0
artist_55,user_1648,listened,1991.0
artist_55,user_1659,listened,212.0
artist_55,user_1663,listened,503.0
artist_55,user_1666,listened,4315.0
artist_55,user_1674,listened,64.0
artist_55,user_1690,listened,1079.0
artist_55,user_1715,listened,238.0
artist_55,user_1717,listened,523.0
artist_55,user_1722,listened,312.0
artist_55,user_1726,listened,93.0
artist_55,user_1730,listened,705.0
artist_55,user_1736,listened,1190.0
artist_55,user_1741,listened,247.0
artist_55,user_1742,listened,1867.0
artist_55,user_1753,listened,315.0
artist_55,user_1757,listened,77.0
artist_55,user_1765,listened,121.0
artist_55,user_1766,listened,151.0
artist_55,user_1771,listened,92.0
artist_55,user_1773,listened,1.0
artist_55,user_1780,listened,361.0
artist_55,user_1790,listened,148.0
artist_55,user_1791,listened,453.0
artist_55,user_1795,listened,265.0
artist_55,user_1799,listened,134.0
artist_55,user_1808,listened,322.0
artist_55,user_1813,listened,449.0
artist_55,user_1820,listened,153.0
artist_55,user_1821,listened,493.0
artist_55,user_1828,listened,1235.0
artist_55,user_1829,listened,1247.0
artist_55,user_1838,listened,1043.0
artist_55,user_1850,listened,760.0
artist_55,user_1856,listened,440.0
artist_55,user_1869,listened,2327.0
artist_55,user_1873,listened,67.0
artist_55,user_1880,listened,158.0
artist_55,user_1895,listened,1245.0
artist_55,user_1903,listened,3518.0
artist_55,user_1908,listened,342.0
artist_55,user_1909,listened,9198.0
artist_55,user_1910,listened,2122.0
artist_55,user_1915,listened,24.0
artist_55,user_1928,listened,641.0
artist_55,user_1946,listened,707.0
artist_55,user_1959,listened,135.0
artist_55,user_1965,listened,366.0
artist_55,user_1973,listened,2149.0
artist_55,user_1979,listened,1194.0
artist_55,user_1983,listened,127.0
artist_55,user_1988,listened,83.0
artist_55,user_2018,listened,330.0
artist_55,user_2021,listened,1269.0
artist_55,user_2027,listened,226.0
artist_55,user_2031,listened,7204.0
artist_55,user_2032,listened,1245.0
artist_55,user_2033,listened,345.0
artist_55,user_2040,listened,96.0
artist_55,user_2056,listened,7.0
artist_55,user_2058,listened,320.0
artist_55,user_2068,listened,1068.0
artist_55,user_2075,listened,228.0
artist_55,user_2087,listened,161.0
artist_55,user_2088,listened,8.0
artist_56,user_17,listened,242.0
artist_56,user_18,listened,186.0
artist_56,user_20,listened,108.0
artist_56,user_31,listened,269.0
artist_56,user_33,listened,1129.0
artist_56,user_38,listened,74.0
artist_56,user_43,listened,2691.0
artist_56,user_50,listened,672.0
artist_56,user_59,listened,832.0
artist_56,user_101,listened,430.0
artist_56,user_123,listened,1266.0
artist_56,user_125,listened,132.0
artist_56,user_137,listened,1512.0
artist_56,user_161,listened,1754.0
artist_56,user_180,listened,29.0
artist_56,user_193,listened,84980.0
artist_56,user_216,listened,265.0
artist_56,user_234,listened,686.0
artist_56,user_250,listened,483.0
artist_56,user_280,listened,164.0
artist_56,user_303,listened,422.0
artist_56,user_315,listened,1225.0
artist_56,user_345,listened,29.0
artist_56,user_358,listened,245.0
artist_56,user_383,listened,153.0
artist_56,user_385,listened,539.0
artist_56,user_386,listened,137.0
artist_56,user_393,listened,82.0
artist_56,user_396,listened,216.0
artist_56,user_398,listened,409.0
artist_56,user_418,listened,223.0
artist_56,user_434,listened,5.0
artist_56,user_465,listened,133.0
artist_56,user_472,listened,224.0
artist_56,user_482,listened,108.0
artist_56,user_496,listened,242.0
artist_56,user_556,listened,1.0
artist_56,user_560,listened,81.0
artist_56,user_571,listened,362.0
artist_56,user_605,listened,454.0
artist_56,user_612,listened,202.0
artist_56,user_639,listened,549.0
artist_56,user_658,listened,212.0
artist_56,user_665,listened,660.0
artist_56,user_670,listened,584.0
artist_56,user_672,listened,140.0
artist_56,user_697,listened,591.0
artist_56,user_705,listened,479.0
artist_56,user_718,listened,159.0
artist_56,user_741,listened,891.0
artist_56,user_746,listened,307.0
artist_56,user_761,listened,310.0
artist_56,user_780,listened,34.0
artist_56,user_846,listened,847.0
artist_56,user_863,listened,70.0
artist_56,user_889,listened,232.0
artist_56,user_914,listened,1752.0
artist_56,user_943,listened,41.0
artist_56,user_960,listened,2205.0
artist_56,user_982,listened,63.0
artist_56,user_1001,listened,162.0
artist_56,user_1012,listened,99.0
artist_56,user_1040,listened,167.0
artist_56,user_1049,listened,23.0
artist_56,user_1052,listened,136.0
artist_56,user_1053,listened,144.0
artist_56,user_1062,listened,34.0
artist_56,user_1084,listened,1854.0
artist_56,user_1092,listened,842.0
artist_56,user_1099,listened,28.0
artist_56,user_1107,listened,820.0
artist_56,user_1133,listened,392.0
artist_56,user_1136,listened,137.0
artist_56,user_1147,listened,78.0
artist_56,user_1155,listened,133.0
artist_56,user_1187,listened,142.0
artist_56,user_1190,listened,318.0
artist_56,user_1191,listened,95.0
artist_56,user_1194,listened,657.0
artist_56,user_1212,listened,1162.0
artist_56,user_1233,listened,1589.0
artist_56,user_1246,listened,468.0
artist_56,user_1273,listened,109.0
artist_56,user_1282,listened,179.0
artist_56,user_1295,listened,262.0
artist_56,user_1321,listened,83.0
artist_56,user_1350,listened,681.0
artist_56,user_1395,listened,254.0
artist_56,user_1422,listened,64.0
artist_56,user_1441,listened,127.0
artist_56,user_1450,listened,320.0
artist_56,user_1453,listened,194.0
artist_56,user_1469,listened,63.0
artist_56,user_1470,listened,542.0
artist_56,user_1472,listened,129.0
artist_56,user_1474,listened,578.0
artist_56,user_1480,listened,653.0
artist_56,user_1485,listened,214.0
artist_56,user_1491,listened,428.0
artist_56,user_1503,listened,78.0
artist_56,user_1504,listened,7933.0
artist_56,user_1508,listened,881.0
artist_56,user_1522,listened,51.0
artist_56,user_1539,listened,18.0
artist_56,user_1542,listened,404.0
artist_56,user_1562,listened,389.0
artist_56,user_1565,listened,254.0
artist_56,user_1579,listened,380.0
artist_56,user_1585,listened,1295.0
artist_56,user_1591,listened,73.0
artist_56,user_1597,listened,286.0
artist_56,user_1608,listened,45.0
artist_56,user_1620,listened,268.0
artist_56,user_1642,listened,107.0
artist_56,user_1648,listened,275.0
artist_56,user_1656,listened,75.0
artist_56,user_1658,listened,200.0
artist_56,user_1685,listened,80.0
artist_56,user_1691,listened,1014.0
artist_56,user_1692,listened,275.0
artist_56,user_1706,listened,1416.0
artist_56,user_1724,listened,117.0
artist_56,user_1740,listened,856.0
artist_56,user_1741,listened,161.0
artist_56,user_1752,listened,3729.0
artist_56,user_1755,listened,148.0
artist_56,user_1760,listened,194.0
artist_56,user_1765,listened,67.0
artist_56,user_1772,listened,7094.0
artist_56,user_1783,listened,357.0
artist_56,user_1793,listened,396.0
artist_56,user_1798,listened,192.0
artist_56,user_1835,listened,165.0
artist_56,user_1842,listened,138.0
artist_56,user_1845,listened,131.0
artist_56,user_1877,listened,86.0
artist_56,user_1920,listened,310.0
artist_56,user_1933,listened,101.0
artist_56,user_1942,listened,5195.0
artist_56,user_1974,listened,876.0
artist_56,user_1993,listened,10.0
artist_56,user_1996,listened,213.0
artist_56,user_2008,listened,267.0
artist_56,user_2017,listened,1606.0
artist_56,user_2029,listened,281.0
artist_56,user_2032,listened,1549.0
artist_56,user_2038,listened,1272.0
artist_56,user_2057,listened,524.0
artist_56,user_2091,listened,50.0
artist_56,user_2097,listened,127.0
artist_57,user_283,listened,174.0
artist_57,user_307,listened,110.0
artist_57,user_320,listened,463.0
artist_57,user_443,listened,215.0
artist_57,user_697,listened,636.0
artist_57,user_831,listened,1752.0
artist_57,user_896,listened,590.0
artist_57,user_922,listened,166.0
artist_57,user_1062,listened,33.0
artist_57,user_1098,listened,48.0
artist_57,user_1432,listened,1.0
artist_57,user_1474,listened,219.0
artist_57,user_1502,listened,394.0
artist_57,user_1626,listened,126.0
artist_57,user_1641,listened,177.0
artist_57,user_1723,listened,44.0
artist_57,user_1785,listened,4318.0
artist_57,user_1838,listened,190.0
artist_58,user_43,listened,162.0
artist_58,user_72,listened,2.0
artist_58,user_137,listened,1569.0
artist_58,user_194,listened,597.0
artist_58,user_243,listened,3234.0
artist_58,user_280,listened,67.0
artist_58,user_311,listened,224.0
artist_58,user_320,listened,409.0
artist_58,user_352,listened,53.0
artist_58,user_370,listened,740.0
artist_58,user_375,listened,33.0
artist_58,user_441,listened,159.0
artist_58,user_540,listened,2929.0
artist_58,user_543,listened,1331.0
artist_58,user_565,listened,80.0
artist_58,user_571,listened,2750.0
artist_58,user_611,listened,9.0
artist_58,user_612,listened,238.0
artist_58,user_647,listened,720.0
artist_58,user_658,listened,196.0
artist_58,user_686,listened,730.0
artist_58,user_690,listened,348.0
artist_58,user_691,listened,615.0
artist_58,user_718,listened,277.0
artist_58,user_761,listened,510.0
artist_58,user_780,listened,769.0
artist_58,user_806,listened,635.0
artist_58,user_813,listened,139.0
artist_58,user_836,listened,26.0
artist_58,user_910,listened,2798.0
artist_58,user_919,listened,322.0
artist_58,user_922,listened,40.0
artist_58,user_959,listened,84.0
artist_58,user_994,listened,202.0
artist_58,user_1003,listened,213.0
artist_58,user_1035,listened,2.0
artist_58,user_1065,listened,5.0
artist_58,user_1097,listened,2062.0
artist_58,user_1098,listened,70.0
artist_58,user_1099,listened,237.0
artist_58,user_1102,listened,380.0
artist_58,user_1184,listened,134.0
artist_58,user_1185,listened,1576.0
artist_58,user_1202,listened,400.0
artist_58,user_1212,listened,864.0
artist_58,user_1219,listened,1083.0
artist_58,user_1220,listened,969.0
artist_58,user_1261,listened,356.0
artist_58,user_1275,listened,621.0
artist_58,user_1280,listened,784.0
artist_58,user_1383,listened,219.0
artist_58,user_1514,listened,232.0
artist_58,user_1520,listened,203.0
artist_58,user_1534,listened,308.0
artist_58,user_1541,listened,100.0
artist_58,user_1621,listened,57.0
artist_58,user_1636,listened,23.0
artist_58,user_1637,listened,1083.0
artist_58,user_1690,listened,479.0
artist_58,user_1730,listened,475.0
artist_58,user_1732,listened,42.0
artist_58,user_1746,listened,971.0
artist_58,user_1752,listened,611.0
artist_58,user_1838,listened,477.0
artist_58,user_1850,listened,140.0
artist_58,user_1900,listened,112.0
artist_58,user_1903,listened,217.0
artist_58,user_1910,listened,2573.0
artist_58,user_1915,listened,51.0
artist_58,user_1926,listened,452.0
artist_58,user_1942,listened,4211.0
artist_58,user_1946,listened,1767.0
artist_58,user_1965,listened,312.0
artist_58,user_1979,listened,68.0
artist_58,user_2016,listened,43.0
artist_58,user_2028,listened,207.0
artist_58,user_2032,listened,523.0
artist_58,user_2033,listened,157.0
artist_58,user_2059,listened,552.0
artist_58,user_2075,listened,115.0
artist_58,user_2080,listened,448.0
artist_59,user_28,listened,8.0
artist_59,user_31,listened,131.0
artist_59,user_34,listened,1455.0
artist_59,user_50,listened,300.0
artist_59,user_66,listened,367.0
artist_59,user_94,listened,104.0
artist_59,user_117,listened,653.0
artist_59,user_142,listened,470.0
artist_59,user_176,listened,521.0
artist_59,user_183,listened,220.0
artist_59,user_185,listened,73.0
artist_59,user_196,listened,323.0
artist_59,user_224,listened,203.0
artist_59,user_275,listened,17.0
artist_59,user_306,listened,64.0
